      19.905       -1.235    0.0000574
      19.905       -1.185    0.0000676
      19.905       -1.135    0.0000787
      19.905       -1.084    0.0000897
      19.905       -1.034    0.0001026
      19.905       -0.983    0.0001076
      19.905       -0.933    0.0001217
      19.905       -0.882    0.0001365
      19.905       -0.832    0.0001493
      19.905       -0.782    0.0001651
      19.905       -0.731    0.0001778
      19.905       -0.681    0.0001941
      19.905       -0.630    0.0002104
      19.905       -0.580    0.0002222
      19.905       -0.529    0.0002381
      19.905       -0.479    0.0002481
      19.905       -0.429    0.0002630
      19.905       -0.378    0.0002704
      19.905       -0.328    0.0002837
      19.905       -0.277    0.0002957
      19.905       -0.227    0.0002991
      19.905       -0.176    0.0003088
      19.905       -0.126    0.0003085
      19.905       -0.076    0.0003153
      19.905       -0.025    0.0003203
      19.905        0.025    0.0003151
      19.905        0.076    0.0003170
      19.905        0.126    0.0003081
      19.905        0.176    0.0003070
      19.905        0.227    0.0003040
      19.905        0.277    0.0002908
      19.905        0.328    0.0002851
      19.905        0.378    0.0002694
      19.905        0.429    0.0002615
      19.905        0.479    0.0002521
      19.905        0.529    0.0002343
      19.905        0.580    0.0002234
      19.905        0.630    0.0002048
      19.905        0.681    0.0001932
      19.905        0.731    0.0001808
      19.905        0.782    0.0001626
      19.905        0.832    0.0001503
      19.905        0.882    0.0001330
      19.905        0.933    0.0001212
      19.905        0.983    0.0001154
      19.905        1.034    0.0001000
      19.905        1.084    0.0000894
      19.905        1.135    0.0000759
      19.905        1.185    0.0000666
      19.905        1.235    0.0000578
      19.905        1.286    0.0000475
      19.905        1.336    0.0000403
      19.905        1.387    0.0000321
      19.905        1.437    0.0000265
      19.905        1.487    0.0000214
      19.905        1.538    0.0000162
      19.905        1.588    0.0000125
      19.905        1.639    0.0000089
      19.905        1.689    0.0000065
      19.905        1.740    0.0000042
      19.905        1.790    0.0000028
      19.905        1.840    0.0000017
      19.905        1.891    0.0000008
      19.905        1.941    0.0000003
      19.905        1.992    0.0000001
      19.905        2.042    0.0000000
      19.905        2.092    0.0000001
      19.905        2.143    0.0000002
      19.905        2.193    0.0000004
      19.905        2.244    0.0000007
      19.905        2.294    0.0000009
      19.905        2.345    0.0000011
      19.905        2.395    0.0000013
      19.905        2.445    0.0000014
      19.905        2.496    0.0000015
      19.905        2.546    0.0000016
      19.905        2.597    0.0000016
      19.905        2.647    0.0000016
      19.905        2.697    0.0000015
      19.905        2.748    0.0000014
      19.905        2.798    0.0000013
      19.905        2.849    0.0000011
      19.905        2.899    0.0000010
      19.905        2.950    0.0000008
      19.905        3.000    0.0000007
      19.857       -3.000    0.0000000
      19.857       -2.950    0.0000000
      19.857       -2.899    0.0000000
      19.857       -2.849    0.0000000
      19.857       -2.798    0.0000000
      19.857       -2.748    0.0000000
      19.857       -2.697    0.0000000
      19.857       -2.647    0.0000000
      19.857       -2.597    0.0000000
      19.857       -2.546    0.0000000
      19.857       -2.496    0.0000000
      19.857       -2.445    0.0000000
      19.857       -2.395    0.0000000
      19.857       -2.345    0.0000000
      19.857       -2.294    0.0000000
      19.857       -2.244    0.0000000
      19.857       -2.193    0.0000000
      19.857       -2.143    0.0000000
      19.857       -2.092    0.0000000
      19.857       -2.042    0.0000000
      19.857       -1.992    0.0000001
      19.857       -1.941    0.0000003
      19.857       -1.891    0.0000007
      19.857       -1.840    0.0000016
      19.857       -1.790    0.0000027
